,sigma1_crev_clean,sigma2_crev_clean
49369,143093.4092677744,79582.23340666216
49370,142162.9828406556,82277.23868789981
49371,141897.33220580567,82934.66680496381
49372,143069.8310599214,81453.40768593899
49373,145126.48507901895,78250.59997896288
49374,147288.6715344644,74939.82832452806
49375,149109.1329682295,71847.9044362168
49376,150332.9340964021,70171.75297621929
49377,151009.2425370828,69950.56484405254
49378,150849.6401343743,70582.88930917412
49379,149914.7945075236,71717.58715482667
49380,148022.77354579617,72175.0429229069
49381,145260.640667987,71440.10905512243
49382,141230.4415115975,68137.73070607535
49383,135467.65432781738,61788.65442584071
49384,127633.77665542818,51142.84630839758
49385,116308.69443101979,34010.21466273091
49386,97906.13379201725,7132.836924937088
49387,16972.886876606877,-95045.8049519687
49388,30312.614004928786,-84958.115424786
49389,41366.779951978184,-75276.6740205936
49390,49608.72505867473,-66845.26197190955
49391,56618.52420183655,-58631.72238932176
49392,60995.4281390909,-52172.7551229323
49393,148280.07204877932,73489.33542288136
49394,146374.26613889585,76619.60686863435
49395,145119.90598994977,79937.98850447232
49396,144519.70343542236,81958.12360638351
49397,144452.08083001844,82173.89629117463
49398,145511.0809749148,80886.84239499299
49399,147174.2831354462,78546.14081695468
49400,151305.430346178,73389.0182055828
49401,150500.71438516962,74104.8035996486
49402,148804.5825928884,75005.71230931721
49403,145969.35843771286,75072.20859483184
49404,142023.9128136126,73854.29908248273
49405,136473.51868059218,70060.18908574378
49406,128904.40310053849,62879.571041364325
49407,118689.14263114135,49920.37155204982
49408,14552.302709692638,-97666.90020221581
49409,30328.750590857686,-85733.7821985983
49410,43227.27347592273,-74403.13254421235
49411,52585.13789231074,-64836.05302961923
49412,59540.28566798306,-56607.60573463781
49413,63886.109510779985,-50099.51314845679
49414,149209.8335418398,73210.59161176626
49415,147424.0835828687,75759.81317533995
49416,146304.54281770668,78230.8845058628
49417,145805.6237915076,79368.36943572518
49418,145485.32685958172,79010.80581523411
49419,146002.580755241,77827.32861104936
49420,46811.13615020433,-71481.765957573
49421,56566.37312830708,-61384.34673489249
49422,63731.56301972679,-52740.35330023825
49423,67542.24197450752,-46714.180829973244
49424,69651.14148356994,-42154.477873906115
49425,149403.9155224943,71149.499593916
49426,147619.87485454264,72771.54153614491
49427,146397.59771181623,74003.28477269682
49428,145627.37003994666,74138.26742503562
49429,144729.42036085197,73018.57983282115
49430,63446.78851521126,-54066.98403055624
49431,70211.52588840437,-45479.09223790007
49432,73439.65026265601,-39923.03076379162
49433,74971.35277416967,-35869.17967082352
49434,74206.8244784572,-34014.97132967609
49435,70268.43885188055,-35469.46357249655
49436,63839.34567673674,-39904.79349284758
49437,149133.13618956503,68169.38750480654
49438,147134.33764752353,68514.52006772076
49439,145571.81025137214,68246.73516612416
49440,144190.72450790045,66955.73758833102
49441,142413.22164924062,64670.36405925993
49442,72425.21686492403,-43211.248181975934
49443,78590.15580942968,-34801.1032041662
49444,81163.13307833955,-29748.088607639726
49445,82176.87349526909,-26134.996493106682
49446,81286.41937471302,-24302.91481023
49447,78059.34382826266,-24795.81192938444
49448,73095.42025891275,-27541.181373432693
49449,67213.2285562515,-31328.891496210632
49450,146293.72925150816,64177.02091337917
49451,141786.93916322914,58802.456993971085
49452,138782.9797364274,54395.766758290316
49453,135688.0577567672,50186.79872579411
49454,4605.60930044351,-101411.83112588577
49455,32102.57590948087,-81418.98255912603
49456,55494.56946229866,-60475.92232187292
49457,72420.80897183834,-42303.08703502586
49458,82425.16791440974,-29614.82920958479
49459,88080.72074499974,-21050.079668441467
49460,90186.3750954277,-16132.62405680462
49461,90907.22566982708,-12575.824202979486
49462,90041.4214420895,-10507.528681347103
49463,87580.83381136824,-9689.386131532308
49464,84399.75223552022,-9889.736341410862
49465,80688.26110806465,-10543.325735281549
49466,76590.9169361138,-12313.848893104627
49467,15155.851880033311,-92102.65520914692
49468,43734.31961147021,-69657.2867934842
49469,66755.03298662695,-47073.661998766926
49470,82540.99089049471,-28341.93111321722
49471,91834.8277940728,-15187.241507414852
49472,96925.96268122096,-6434.828762349789
49473,98945.81471897915,-1012.6950110426769
49474,99470.43076611996,2735.775950364565
49475,98951.13571937708,5907.479738845992
49476,97199.55670651203,8443.571103036993
49477,95063.86382838705,10747.278524888156
49478,93027.45762064226,13832.613688849196
49479,91111.94216480144,16659.085303816675
49480,-774.2728189363988,-99558.42181779047
49481,30616.706933903737,-77988.84901914987
49482,58553.8969625468,-53329.36663277664
49483,79349.66814170599,-30325.872671129513
49484,93051.1770138396,-11893.013598765327
49485,100995.14240355519,1041.6475454633255
49486,105270.67399663701,9673.957669882788
49487,106958.64980075839,15418.899446646989
49488,107370.97462216581,19550.226029642952
49489,106747.10104660927,23115.761191878628
49490,105104.6629619266,26788.99085926017
49491,103218.14053489955,30807.702539369253
49492,101317.37188014892,36246.85809681474
49493,99440.98894130491,41483.54087884558
49494,95330.35614066124,12068.481594316094
49495,101912.4570758075,14204.91932511019
49496,18367.674851001997,-84112.56152287486
49497,49029.25829090043,-59745.15836041242
49498,73927.22892340834,-34386.502028242714
49499,91591.90171094507,-11786.84106072651
49500,102823.58042132593,5934.375194352702
49501,109370.8209452604,18724.565943159912
49502,112828.39987082913,27359.270968768105
49503,114152.54540911708,33463.502086759065
49504,114233.96899995793,37696.3833738507
49505,113345.50651636894,41439.48035550437
49506,111406.66507889633,45601.58583715505
49507,109089.93348295732,50295.77821878412
49508,106393.39848259655,56135.892743179764
49509,103600.75475988051,62239.72460977142
49510,97214.96714320661,60246.44156700182
49511,101016.63131691185,46464.60148037526
49512,103845.77943808734,33112.67633372298
49513,106807.880090706,25429.552890897394
49514,110708.43476150116,23466.639668813135
49515,67400.68118449129,-39363.1549382012
49516,87434.97364831949,-15695.122828277636
49517,101380.62585421416,4992.62165193096
49518,110460.79482177107,21997.960859987383
49519,115807.76225543645,34955.03176686285
49520,118688.13559955335,44264.85878845251
49521,119657.88286878882,51078.745065270625
49522,119565.4021730434,55936.61532555049
49523,118353.11138428535,59579.4528066972
49524,115953.32064803859,63938.98030476621
49525,112977.55946237905,68283.65519148062
49526,109294.38976696893,73564.53043283141
49527,105349.01490236812,79108.2523139798
49528,99651.5644750701,84615.07398201275
49529,100479.19349044647,82670.99949670715
49530,101971.3073660971,79111.68409093963
49531,104211.24206579488,73801.57384470172
49532,107153.25186751352,65445.96631820925
49533,110259.12869174295,55176.96397979738
49534,112735.91978691248,44027.94804828771
49535,114845.5803222321,35855.97853809793
49536,117212.99004241405,31523.82412627031
49537,85347.488038745,-16224.294387571776
49538,99672.46084528898,3501.4745924391464
49539,109939.43854138601,21296.71384661324
49540,116876.13791185957,37073.54051779954
49541,121008.88064420942,50103.890084300656
49542,123144.43968726948,59743.28386527821
49543,123642.29941433782,67141.94763180436
49544,123202.76480613154,72247.18772531458
49545,121771.2392301753,75558.3241259648
49546,118912.8772634755,79295.17982346087
49547,115442.39299155178,82833.42712719867
49548,111104.16309154054,86791.41717810047
49549,106252.93261506781,91111.76886411512
49550,101090.80950839065,95214.67509461589
49551,101926.13237008551,92430.2697979621
49552,105127.57826619275,87228.80390955636
49553,108020.93621378162,81859.83594184744
49554,110859.63733514851,76219.71294497327
49555,113581.04463361466,69278.07365798167
49556,116401.98914542254,61117.06945147527
49557,118599.86269717355,51907.95997603808
49558,120244.7104661215,44210.70553266286
49559,121713.73308538238,38662.66455117014
49560,89459.31937665639,-7181.851309304315
49561,100852.2997152215,7305.313665239475
49562,109910.74785137616,21405.706044294144
49563,117137.47204075678,35916.447894416684
49564,122075.32748056634,49721.62906439561
49565,125051.8591064931,62301.83079215403
49566,126435.68959052803,71921.41967515374
49567,126408.28355643597,79478.75294538822
49568,125629.36541311949,84425.8335392699
49569,124078.3809898684,87255.15036730404
49570,121058.53421203657,90097.85536794698
49571,117282.5426668444,92702.56168836467
49572,112716.85893181016,95116.60958739533
49573,107571.47829303534,97919.04621407409
49574,102188.12831070051,100522.61224231536
49575,104832.85163997937,94821.11302128108
49576,108124.5259403967,88862.14371838496
49577,111162.70787307627,83036.72588758827
49578,114121.08759225748,77462.04558002204
49579,116901.4983010227,71289.38685974448
49580,119521.19134904706,64617.549947318796
49581,121624.0568088907,56940.48871685706
49582,123149.84410787703,49925.56589010422
49583,124160.84566501713,44314.978174865115
49584,149930.1519034201,52103.55983655948
49585,105644.38617590268,18315.2058110243
49586,112160.52587875714,26636.27218191071
49587,117979.6491303221,36279.21300646197
49588,122734.70908336333,46952.815959314255
49589,126216.51492688281,58632.75159988035
49590,128199.66763078514,70159.4729775078
49591,129017.00668351106,79557.98279849444
49592,128554.79665276453,87148.3703312004
49593,127465.91385910772,92213.60319728956
49594,125846.34586810102,94514.01931144073
49595,122670.74997089841,96845.80620495809
49596,118821.59878646248,98553.37509363217
49597,114230.47645338693,99722.03618426884
49598,109327.12804592347,100978.69542516243
49599,105913.98290992626,100338.72821882444
49600,106969.64475016603,95229.34166222673
49601,109512.7934080384,89251.19669852457
49602,112360.8100472583,83304.67506996755
49603,115345.66174382069,77798.41735101618
49604,118069.8422549071,72237.28381347991
49605,120642.36561627113,66668.84074511405
49606,122683.99235967387,60167.190803269135
49607,124042.71112985804,53880.684829327794
49608,124720.04821771511,48406.402859345595
49609,150364.69187192997,50441.030655672024
49610,144460.94974647742,46007.625140884506
49611,111890.40641378364,36741.4603239011
49612,116427.84943447201,37302.73514150022
49613,120188.35296051168,41359.69784298861
49614,123922.51158423809,47216.88143490339
49615,127079.3005958488,54769.404935877086
49616,129456.4977631015,64176.6844217084
49617,130770.60384666311,74601.06622621758
49618,131093.8655420471,83363.80042865945
49619,130272.55702537726,91004.93879201711
49620,128841.28371281367,96121.03349922081
49621,127089.84736527337,98145.89172080762
49622,123726.61158156102,100069.65090549742
49623,119740.13792594278,101104.91475085996
49624,115000.72840479485,101361.3895639691
49625,110238.09149015522,101379.35332339515
49626,106516.34505412578,99770.39697711791
49627,106364.11421081451,94993.15075353307
49628,108382.7835926922,88815.9818287653
49629,111089.4182301244,82606.40454004027
49630,114151.38489562151,77134.34133644684
49631,117066.67092121481,72035.54221780274
49632,119671.32449968126,67315.70542853318
49633,121762.85974351532,61846.03233597485
49634,123042.00540466455,56353.237986516215
49635,123521.16713656712,51387.36926154956
49636,150048.02402140218,47417.84749022735
49637,143867.73827637106,43352.85182357192
49638,116355.08506887543,55993.294360713306
49639,120586.88755354282,52420.129865552815
49640,123731.42151407094,50801.10939860899
49641,126033.6482590914,52231.377505293734
49642,128285.9002182493,55189.152501913195
49643,130247.63465818451,59993.3283553521
49644,131709.241195323,67138.31415125253
49645,132402.5772739614,76352.00068829658
49646,132326.09784769543,84752.2872406602
49647,131174.98390667996,91929.94869638639
49648,129327.9617378723,97178.21430917308
49649,127339.63259753607,98949.39298482491
49650,123689.98783729861,100489.58014732286
49651,119388.37618804915,100979.96301431782
49652,114398.08439358293,100474.27607425391
49653,109260.30449079121,99714.57412481682
49654,104222.1015220786,98359.51240495611
49655,102468.57117974985,94249.40185859136
49656,104273.5914741934,87776.40099647552
49657,107060.68651363843,81026.29679638513
49658,110411.92325138832,75145.9284107969
49659,113632.81753130064,70266.52253112827
49660,116409.71387673932,66147.1515051244
49661,118649.12894481547,61559.150111166135
49662,119988.02117454466,56812.56014652016
49663,120335.59441200376,52183.761647550244
49664,149569.93162106135,45068.52758578585
49665,143097.43828243506,41215.892375649026
49666,122949.6602423523,66648.08010505592
49667,126461.67136808639,63241.45746654037
49668,128730.86832168142,60719.51583174549
49669,130032.33817100167,60625.63727060952
49670,131277.25150245219,61519.4772168649
49671,132288.33123556402,64032.69823932786
49672,132921.7783206972,69210.13949616176
49673,132977.0591100948,76862.22467559489
49674,132392.79424344515,84357.3228484871
49675,130783.75707511563,91199.40952981875
49676,128571.76557263278,96105.77211630603
49677,126228.3729897428,97621.85533035414
49678,122493.59025977823,98440.13409742541
49679,117996.52689205114,98124.4871916795
49680,112913.19960412975,96595.16283471645
49681,107600.47403501699,94796.48942662307
49682,101512.17583015341,93641.06865939066
49683,96312.33482142474,92419.17627406048
49684,97528.42783282226,85876.70685209217
49685,100848.26027019047,78336.63159441786
49686,104598.39809372394,71879.247670189
49687,108133.85914061783,66825.42913842035
49688,111157.87931442207,63382.21894095886
49689,113501.71734261236,59433.53240949978
