,sigma1_nocrev_clean,sigma2_nocrev_clean
63732,84593.05121879,35161.95896897404
63733,84747.32574401094,34663.971099782684
63734,83902.04828814651,34332.87104852313
63735,82547.09499802724,34140.507057806724
63736,80987.82149455171,34301.06229208948
63737,79349.09057706065,34494.63205554502
63738,78049.8705515933,34387.34508091287
63739,77504.83889785231,33922.9102202128
63740,77588.90206905002,32591.55894380843
63741,78273.64082801824,31446.772720379795
63742,79632.41427842481,31830.7042323953
63743,81338.02594925657,33138.24651934361
63744,83186.20108333051,34868.560293546165
63745,85123.07147160041,37070.9161399953
63746,87027.18957252745,38906.38898845783
63747,88727.51142115159,40184.809690638634
63748,90040.97177165232,41147.09482942431
63749,90676.60593945014,41775.12728114294
63750,90522.99148469893,42098.84243080655
63751,89354.5459696533,42215.4877949333
63752,87061.71980501097,41972.86831686792
63753,83741.4724974322,40932.87918862197
63754,79888.5215360236,38347.394363114625
63755,75565.56143699332,32740.489074103025
63756,70622.68709470262,23693.849909494627
63757,64653.51476007237,11953.232943427134
63758,57053.6350645968,-1851.1155999280236
63759,49421.72685911639,-13394.102740763927
63760,44367.95626864348,-19276.82210290446
63761,42788.79632577249,-19999.979629082136
63762,44067.63013928099,-16672.015295173827
63763,47963.93457014236,-9004.324809447007
63764,53523.67962044383,2820.8349112989927
63765,58535.478730480056,15632.804571562698
63766,62400.72308290541,26761.287683205526
63767,65222.03480710045,34305.14757474399
63768,67876.19014458662,39968.127683424085
63769,88972.04906365117,5183.158460696883
63770,88939.13252713246,6995.4254996180025
63771,89179.56919624214,9200.1406961627
63772,89529.24565402337,11453.045847760477
63773,90001.46982018158,13711.0776573533
63774,90450.38760918703,15903.677917347275
63775,90609.62690339802,17639.570977139905
63776,90341.49661744774,18762.261055127383
63777,89393.61302878064,19000.897694309657
63778,87842.90031826153,18824.81795183465
63779,85842.14972384337,18231.159956752148
63780,83118.34415585987,16658.842671297723
63781,79620.07114015674,13751.435274798816
63782,75229.22404658567,9280.784164274271
63783,70026.46061268993,3387.0874594796987
63784,63718.831326091735,-4513.556126007039
63785,56438.315828114064,-13496.671312834977
63786,48569.72593214699,-22190.273217458
63787,40159.5373606103,-30364.134560506318
63788,31845.86169529658,-37242.76264517484
63789,24673.53390286961,-41881.92729625795
63790,18688.214620946714,-44582.75993382635
63791,13756.174366505593,-45694.80844341101
63792,11676.746066204612,-43961.6553858561
63793,14367.217019530446,-37747.24282874784
63794,24670.803427911917,-23011.506584321003
63795,41786.950553769,6023.149555202588
63796,51887.278764082235,27316.669718170768
63797,60502.78729800061,33909.79489815557
63798,67994.99209661013,36506.98528402365
63799,74073.31809982075,38039.68444160061
63800,78823.3250239963,38467.549076094794
63801,82354.2409478722,38362.332389917894
63802,84639.42072483807,37999.27139804041
63803,85842.8848848163,37301.709655441955
63804,86184.89650051814,36323.568162926735
63805,85559.50241002225,35311.29337839774
63806,84228.25384225143,34562.69542974489
63807,82498.09959776218,33850.6754548349
63808,80792.81073946373,33611.99444238137
63809,79190.82149267256,33459.20012595084
63810,78141.47076792587,33229.201364716544
63811,77933.94036215011,32938.22172375698
63812,78353.15094174564,32007.227052985392
63813,79332.39996745123,31407.978802090434
63814,80962.3489263367,32199.427234939812
63815,82882.57666513175,33672.77989340945
63816,84707.81056953548,35149.94093211888
63817,86564.7701574616,37110.95865224405
63818,88236.37376265663,38716.828945591784
63819,89554.90883028641,39856.48201564062
63820,90393.65034569892,40744.194473182215
63821,90504.23016096652,41348.117479952234
63822,89796.80253420424,41725.528741761605
63823,88016.80374111878,41762.94452972921
63824,85116.25198217873,41106.51242097303
63825,81274.20790891464,39058.51351914341
63826,77004.16213011865,34425.04840820057
63827,72079.25172022881,25071.910555339233
63828,65686.62617556915,11579.238917549595
63829,57800.40898279734,-2858.9226440576203
63830,48610.062574650896,-16932.99795666562
63831,40523.58883174147,-26986.369418454306
63832,35684.46993123779,-31322.136793120575
63833,34819.61487006352,-30544.026203405956
63834,37349.26747987385,-25645.335637402604
63835,43027.250332431824,-15990.433116953585
63836,50654.834615344924,-1548.9563567296027
63837,57381.39791989392,14715.560819310445
63838,61846.87402869437,28086.426595173245
63839,64886.25759698611,36828.02373850401
63840,67834.00804461174,42631.889077854095
63841,87141.09038832053,3297.4383141193175
63842,86539.79226693399,4333.17612136867
63843,86418.45365023764,6114.624117551983
63844,86502.0131626701,7972.138582212836
63845,86841.12882123864,10074.956410783583
63846,87262.2036190955,12241.729189197416
63847,87488.8276577055,14120.38435164903
63848,87284.83293466037,15373.79533159134
63849,86377.45282263367,15705.12975050031
63850,84909.33245291881,15538.68762293808
63851,82917.99814346779,14838.246006493137
63852,80149.08451272613,12810.779612363258
63853,76593.9716991696,9262.690085977956
63854,72111.42284294553,3965.6403811919154
63855,66902.44338789581,-2525.6397701439855
63856,60809.67523507799,-10390.561344844486
63857,54285.9939365934,-18353.551665484236
63858,47870.61890190895,-25185.033599877803
63859,41529.47329207523,-30995.4616369565
63860,35847.88089552305,-35121.73217524662
63861,31901.008532700285,-36757.34763297461
63862,29449.698531922662,-36146.18800995346
63863,28961.952335540525,-33008.05485555475
63864,32663.04461244158,-24784.353526485374
63865,41641.53101608663,-8936.545170965937
63866,52039.243364311245,13317.337648903704
63867,58971.56472052922,28245.060703625506
63868,65580.38818627299,34694.45294331306
63869,71940.57741303601,37996.46853195765
63870,77341.67331962044,39975.84246390026
63871,81731.80841826164,41280.07702388003
63872,85042.79326052041,41589.79396433839
63873,87303.99715689225,41327.41831171987
63874,88486.78580619257,40724.958270279705
63875,88734.32154167097,39741.88707951509
63876,88197.9464316881,38359.19782839388
63877,86841.9097499265,36899.01710139105
63878,84903.28911183051,35580.22546436086
63879,82754.83563162579,34237.398579873356
63880,80732.81440960754,33317.49214725176
63881,78979.58619474199,32572.398893141642
63882,77904.25390771522,31976.261483251972
63883,77709.29132301736,31523.3947433183
63884,78176.32049901513,30750.695845041362
63885,79156.37430633894,30307.939263374123
63886,80787.76724696506,31148.60494438623
63887,82647.24585805598,32531.49196321186
63888,84357.51813652726,33855.30559913382
63889,86019.90905892046,35616.285224832165
63890,87456.26149517826,37156.39784344613
63891,88377.03082855705,38109.09134142376
63892,88803.28636549099,39056.05877988639
63893,88472.55829876917,39708.127080298305
63894,87332.9988399087,40162.5209072804
63895,85068.86278634625,40081.133302960094
63896,81756.009471113,38739.818027455025
63897,77613.92921383464,34999.47165997387
63898,73067.24060063103,27189.768839185122
63899,67024.25733286672,13398.65648718693
63900,58903.98971188592,-2762.090273293874
63901,49764.87184505361,-17281.969102819425
63902,41047.7042027606,-28796.19319886827
63903,34225.22752911292,-36028.76477707065
63904,30784.800856865215,-38008.54768915793
63905,31174.1795553283,-35340.26768540814
63906,35356.40871449176,-28233.691610450678
63907,42925.386587118424,-15824.59292623481
63908,52052.313747003594,1811.5930441104938
63909,58756.71486565485,20082.261116456033
63910,62475.32419011071,33446.548868802056
63911,65120.730116183855,41345.94233546803
63912,68048.92215492482,45959.877934458666
63913,85131.70984431973,2777.3734194530043
63914,84556.23633266377,3867.4355675391853
63915,84344.75310438249,5363.092402609203
63916,84408.84568529198,7074.465313614179
63917,84658.45336146306,9075.602404925514
63918,84786.40715588455,10882.03653248836
63919,84535.56066303012,12154.487734317736
63920,83577.11182163702,12477.829089910658
63921,82100.18711603608,12245.974667867951
63922,80107.10917657353,11355.52826033294
63923,77281.29166741045,8868.266759473176
63924,73666.61860507436,4652.618297368783
63925,69214.98513636489,-1155.2273756244103
63926,64204.65244916576,-7771.060014383296
63927,58750.62662262142,-14889.141775226894
63928,53453.99223307402,-21230.38243784913
63929,48967.20333950865,-25750.441980651085
63930,45163.440136733116,-28709.30209302629
63931,42672.03961425743,-29458.46104010516
63932,42424.705423546184,-27076.488800012263
63933,44447.515016410776,-21340.747920902868
63934,49009.06007125514,-11424.224290717324
63935,55721.73776593752,3195.751751697575
63936,62317.414220693914,19040.93612400767
63937,67715.32996104387,30503.119083640115
63938,72852.06188158004,36663.64410975275
63939,77893.84924802554,40076.19197188598
63940,82456.21276684754,42378.97969420161
63941,86237.4258909606,43991.82797873141
63942,89119.69314751965,44990.60728735528
63943,91064.78271279477,45091.21188616684
63944,92095.38034964843,44605.736749318705
63945,92205.98448476412,43785.245613698076
63946,91503.30006286348,42507.534322127
63947,90126.7867368947,40769.816365411054
63948,88053.814604261,38886.21609573325
63949,85561.98363144157,36990.67531429135
63950,82947.51134077297,35014.91083309196
63951,80591.81027958306,33306.15109609232
63952,78577.06180693969,31829.440927514188
63953,77295.59738695498,30617.941580418614
63954,76871.24418796177,29693.910531490124
63955,77096.91201546192,28669.71454405267
63956,77860.28101945581,28108.97929059647
63957,79261.04735150145,28798.71787360102
63958,80814.34657698832,29879.0132738881
63959,82264.96764097836,31034.20917639772
63960,83632.62003619764,32653.76050220514
63961,84724.48230328778,34104.31053264992
63962,85278.7158142227,35033.59416405447
63963,85295.73805051667,36009.58855751258
63964,84599.3608048625,36827.526688696715
63965,83098.43754979924,37315.601205951476
63966,80521.52124146635,37024.1786801306
63967,77078.6643700923,34527.417368388444
63968,73011.76178177113,28137.80961179419
63969,67876.08003447372,16374.535924289365
63970,60299.851218051925,-382.3025741865931
63971,51460.67535835617,-16028.866203218779
63972,43632.313613549246,-27305.573568566593
63973,37101.78098313532,-35270.75458683875
63974,32471.11938752312,-39487.26543604598
63975,30935.250313511424,-38973.67178124165
63976,33270.6672906991,-33699.453210887485
63977,39414.95496447469,-23555.47323285372
63978,48555.52419646826,-7410.973044050428
63979,56982.20223057119,12011.060050090691
63980,61674.41391308868,29052.96856764539
63981,64081.84399306159,39822.9198578118
63982,66201.66913771386,45735.03741153629
63983,68839.82687011285,48604.52935095248
63984,71628.72858108522,48379.00784191465
63985,85182.23704854719,2777.1624071256156
63986,84177.36161026175,3220.0758111300747
63987,83536.27010564983,4087.3221501568987
63988,83212.80248421349,5362.486942796917
63989,83064.47693579253,6819.527072671466
63990,82907.8718695248,8360.191209966077
63991,82415.95019632624,9436.062066343358
63992,81336.18127558901,9706.8424384752
63993,79819.57960998452,9378.673472236347
63994,77743.80476033455,8172.121782357572
63995,74936.57672567721,5301.99334548381
63996,71360.38347683786,630.2802856903945
63997,67108.97124059447,-5356.039353724511
63998,62680.424512201316,-11452.686507592058
63999,58339.31788705298,-17153.885683290468
64000,54739.73724017654,-21372.083674709043
64001,52247.75612470931,-23473.254251583694
64002,51025.75744614829,-23355.775598986962
64003,51624.46502317585,-20327.34031350341
64004,54656.831051967376,-13533.135148016845
64005,59580.46617218529,-3029.7872044040414
64006,65296.25186328586,10167.196786178312
64007,70500.20832120316,22810.46921091905
64008,75261.32008595273,32436.282767435223
64009,79844.89475683143,38521.991541937925
64010,84160.92410264917,42135.02198033694
64011,88048.6783581355,44536.16088283456
64012,91365.40836586173,46385.81127536156
64013,93841.75918259438,47626.4781000158
64014,95566.80835722515,48416.26110840939
64015,96398.88018031498,48359.475624979255
64016,96389.0891199064,47681.98080357567
64017,95593.05778388826,46697.00358495243
64018,94194.17484626701,45304.8438953899
64019,92180.0032831929,43405.98538593418
64020,89612.08838177104,41278.015545131784
64021,86778.37382360641,39010.89369452105
64022,83889.43708380341,36490.21144077307
64023,81243.90724104494,34102.039734717146
64024,78985.15502893108,31889.889624589934
64025,77336.58692360128,29889.236468155075
64026,76408.54274683172,28202.677194236145
64027,76036.27140370604,26545.059440880883
64028,76219.24917393387,25479.99130783532
64029,76985.02594290886,25578.77518465649
64030,77888.7834196764,26127.07129567763
64031,78716.37839650741,26799.091176718994
64032,79579.5000671036,28205.089959891582
64033,80163.26764103155,29530.56122212693
64034,80168.54444346656,30351.66208642578
64035,79671.94216997386,31286.752926611087
64036,78562.98096333184,32259.090969631143
64037,76680.63892346785,32737.676583273747
64038,73897.22642726642,31922.601923688428
64039,70465.09822233417,27147.514783438233
64040,66207.93755567094,16824.92497029826
64041,59963.591546761105,1781.1808412064456
64042,51648.32495225115,-14586.926745262972
64043,44502.93759357887,-26432.906649975037
64044,39211.49039938693,-33931.41934448614
64045,35503.681791491545,-38361.368375966136
64046,33481.1738241186,-39494.8815218357
64047,34355.523233981774,-36046.290498635324
64048,38949.75559202099,-27561.36010781301
64049,46906.89188047082,-13786.115086644062
64050,55910.678345954526,4898.55206810305
64051,62141.5221088367,23665.243539328607
64052,64908.94164424476,37183.88767833755
64053,66595.75414357233,44796.49931406141
64054,68309.17837895392,48805.64586374844
64055,70292.09133071454,50336.12267675814
64056,72463.81676667258,49068.257119206864
64057,86348.13290399141,3914.4585263339977
64058,84974.88864106308,3794.232882897908
64059,83935.02992343935,4115.211999153595
64060,83093.81204098613,4708.899145613672
